iso3,year,bii,crops,highintensityag,hpd,pastureland,qualitynatural,urbanextent
AFG,2002,0.768551170825958,0.120208479464054,0.0518317483365536,37.1588287353516,0.464473694562912,0.389076322317123,0.0006221226649358
AFG,2003,0.766399741172791,0.122592121362686,0.0528385750949383,38.392578125,0.464490711688995,0.382834136486053,0.0006493251421488
AFG,2004,0.766109645366669,0.122594930231571,0.0531255379319191,39.6245498657227,0.464531660079956,0.378752619028091,0.0006770560867153
AFG,2005,0.766301929950714,0.122616618871689,0.0533564537763596,40.8563423156738,0.463260501623154,0.374712496995926,0.0007052194559946
AFG,2006,0.76595538854599,0.122644014656544,0.0536399185657501,42.0853500366211,0.463285386562347,0.370657294988632,0.0007339201983995
AFG,2007,0.765633046627045,0.122601389884949,0.0538822636008263,43.3128433227539,0.463270962238312,0.366675823926926,0.0007631469634361
AFG,2008,0.765316307544708,0.122559770941734,0.0541049540042877,44.5387763977051,0.463257342576981,0.362701594829559,0.000792764709331
AFG,2009,0.764957010746002,0.122566737234592,0.0543595105409622,45.764820098877,0.463257282972336,0.358728021383286,0.0008226575446315
AFG,2010,0.764527857303619,0.122644893825054,0.0546607673168182,46.9879302978516,0.46324360370636,0.354727357625961,0.0008529746555723
AFG,2011,0.76486337184906,0.122710444033146,0.0549385771155357,48.3028907775879,0.463229298591614,0.354676008224487,0.000890439376235
AFG,2012,0.765188217163086,0.122726872563362,0.0551841109991074,49.6163635253906,0.463229298591614,0.35465732216835,0.0009296616190113
AFG,2013,0.765491127967834,0.122786536812782,0.0554721020162106,50.9119453430176,0.463218212127686,0.354614913463593,0.0009694324689917
AFG,2014,0.765867471694946,0.122844159603119,0.0557991228997707,52.2614288330078,0.463207989931107,0.354579299688339,0.0010102974483743
AGO,1970,0.763442695140839,0.0267806500196457,0.0017034510383382,6.75193309783936,0.423830389976501,0.49108299612999,9.1811096353922e-05
AGO,1980,0.765459656715393,0.0267914943397045,0.0020579695701599,8.66199493408203,0.42383149266243,0.488036215305328,0.0001666996104177
AGO,1990,0.768150806427002,0.0267962906509638,0.0023073337506502,11.4441423416138,0.423863798379898,0.4859399497509,0.0003060550661757
AGO,2000,0.77009642124176,0.0260216984897852,0.0024029486812651,14.866138458252,0.423991769552231,0.484969913959503,0.0004941265797242
AGO,2001,0.770614147186279,0.0260192509740591,0.0024404977448284,15.4152126312256,0.423992425203323,0.48494291305542,0.0005168455536477
AGO,2002,0.770749807357788,0.0267174281179905,0.002494097687304,15.9642572402954,0.423993319272995,0.484491646289825,0.0005399546353146
AGO,2003,0.770360469818115,0.0282706636935472,0.0025607252027839,16.5133666992188,0.42399325966835,0.483501076698303,0.0005641811876557
AGO,2004,0.770763099193573,0.0282701291143894,0.0025866571813821,17.062406539917,0.423993229866028,0.483478993177414,0.0005877537769265
AGO,2005,0.771156251430511,0.0282692220062017,0.0026162581052631,17.611665725708,0.423993170261383,0.483464777469635,0.0006117231678217
AGO,2006,0.771527767181396,0.0282698031514883,0.0026367742102593,18.1606998443604,0.423994928598404,0.483461618423462,0.0006344707799144
AGO,2007,0.771466314792633,0.0290439985692501,0.0026753356214612,18.7097835540771,0.423998028039932,0.482991456985474,0.0006557434098795
AGO,2008,0.771819889545441,0.0290436800569296,0.0026991239283233,19.2588329315186,0.423997968435287,0.483002901077271,0.0006774564972147
AGO,2009,0.769520103931427,0.0337014198303223,0.0028397692367434,19.8078517913818,0.423997908830643,0.479966789484024,0.0006990703404881
AGO,2010,0.7692911028862,0.0344812721014023,0.0028780023567378,20.3569164276123,0.42399787902832,0.478742688894272,0.0007214999641291
AGO,2011,0.766962051391602,0.0391463153064251,0.0030238728504627,21.0126514434814,0.423997908830643,0.475143849849701,0.0007470020209439
AGO,2012,0.766197025775909,0.0406998433172703,0.0030897145625203,21.6684265136719,0.423997908830643,0.472610831260681,0.0007712460355833
AGO,2013,0.764369666576385,0.0440420843660831,0.0031562324147671,31.4327487945557,0.423998683691025,0.469249129295349,0.0007947043632157
AGO,2014,0.763107120990753,0.0464844740927219,0.0032334891147911,32.3566207885742,0.423997312784195,0.466171622276306,0.0008193933754228
AIA,1970,,0.0129785891622305,,,0.0,,0.0144088556990027
AIA,1980,,0.0128113683313131,,,0.0,,0.0170220639556646
AIA,1990,,0.0125803025439382,,,0.0,,0.0199099406599998
AIA,2000,,0.0122112985700369,,,0.0,,0.0203439779579639
AIA,2001,,0.0121803618967533,,,0.0,,0.0206667259335518
AIA,2002,,0.0121484268456697,,,0.0,,0.0209914650768042
AIA,2003,,0.0121154906228185,,,0.0,,0.0213181972503662
AIA,2004,,0.0120815457776189,,,0.0,,0.0216469280421734
AIA,2005,,0.0120465867221355,,,0.0,,0.021977661177516
AIA,2006,,0.0120095675811172,,,0.0,,0.0223104022443295
AIA,2007,,0.0119714559987187,,,0.0,,0.0226451549679041
AIA,2008,,0.011933222413063,,,0.0,,0.022981921210885
AIA,2009,,0.0118949310854077,,,0.0,,0.0233207084238529
AIA,2010,,0.0118563948199153,,,0.0,,0.0236615221947432
AIA,2011,,0.0118564004078507,,,0.0,,0.0238399896770716
AIA,2012,,0.0118564004078507,,,0.0,,0.0240191854536533
AIA,2013,,0.011856397613883,,,0.0,,0.024199103936553
AIA,2014,,0.011856397613883,,,0.0,,0.0243795458227396
